ID	website	job_function	category_name	category_id	ADD_BY	by_k_means_cluster	is_mutiple
1205	cpjobs	Sales / Business Development / Customer Service (Telemarketing / Call Centre)	Sales, CS & Business Devpt (Tele-sales (Telemarketing))	r13	Omar	6	
1206	cpjobs	Sales / Business Development / Customer Service (Others)	Sales, CS & Business Devpt (Others)	r15	Omar	6	
1207	cpjobs	Science / Lab / Research (Biotechnology)	Sciences, Lab, R&D (Others)	s8	Omar	4	
1208	cpjobs	Science / Lab / Research (Chemistry)	Sciences, Lab, R&D (Chemical)	s1	Omar	4	
1209	cpjobs	Science / Lab / Research (Environmental Science / Waste Management)	Sciences, Lab, R&D (Environmental Science / Waste Management)	s3	Omar	4	
1210	cpjobs	Science / Lab / Research (Laboratory)	Sciences, Lab, R&D (Laboratory)	s5	Omar	4	
1211	cpjobs	Science / Lab / Research (Life Science)	Sciences, Lab, R&D (Life Science)	s6	Omar	4	
1212	cpjobs	Science / Lab / Research (Medical Science / Technology)	Sciences, Lab, R&D (Others)	s8	Omar	4	
1213	cpjobs	Science / Lab / Research (Research & Development (R&D))	Sciences, Lab, R&D (Research & Development (R&D))	s7	Omar	4	
1214	cpjobs	Science / Lab / Research (Technician)	Sciences, Lab, R&D (Others)	s8	Omar	4	
1215	cpjobs	Science / Lab / Research (Others)	Sciences, Lab, R&D (Others)	s8	Omar	4	
1216	cpjobs	Security / Property Management / Safety Control (Guards, Security & Law Enforcement Workers)	Others (Security / Safety Control)	u4	Omar	4	
1217	cpjobs	Security / Property Management / Safety Control (Property Management)	Property / Real Estate (Property Management)	p2	Omar	10	
1218	cpjobs	Security / Property Management / Safety Control (Others)	Others (Security / Safety Control)	u4	Omar	12	
1219	cpjobs	Travel / Tourism (Airline)	Hospitality / F & B (Others)	g5	Omar	19	
1220	cpjobs	Travel / Tourism (Customer Service / Guest Relations)	Hospitality / F & B (Tourism / Travel Agency)	g4	Omar	6	
1221	cpjobs	Travel / Tourism (Entertainers)	Others (Entertainment - Artists / Singers / Musicians)	u2	Omar	19	
1222	cpjobs	Travel / Tourism (Events / Conference)	Marketing / Public Relations (Public Relations - Event Management)	k9	Omar	19	
1223	cpjobs	Travel / Tourism (Reservation / Ticketing)	Hospitality / F & B (Others)	g5	Omar	19	
1224	cpjobs	Travel / Tourism (Touring Guide / Travel Agency)	Hospitality / F & B (Tourism / Travel Agency)	g4	Omar	19	
1225	cpjobs	Travel / Tourism (Others)	Hospitality / F & B (Tourism / Travel Agency)	g4	Omar	19	
1226	cpjobs	Others (Animal Care)	Others (Others)	u8	Omar	17	
1227	cpjobs	Others (Entertainment / Performance)	Others (Entertainment - Artists / Singers / Musicians)	u2	Omar	12	
1228	cpjobs	Others (Graduate Trainee)	Others (Student / Fresh Graduate / No Experience)	u5	Omar	21	
1229	cpjobs	Others (Horticulture / Agriculture / Forestry)	Others (Agriculture / Forestry / Fishing)	u1	Omar	0	
1230	cpjobs	Others (Management Trainee)	Management (Management Trainee)	i7	Omar	10	
1231	cpjobs	Others (Security / Safety Control)	Others (Security / Safety Control)	u4	Omar	12	
1232	cpjobs	Others (Others)	Others (Others)	u8	Omar	12	
1233	efc	Information Technology (Other)	Information Technology (IT) (Others)	h20	Omar	8	
1234	efc	Information Technology (Development)	Information Technology (IT) (Software Development)	h14	Omar	8	
1235	efc	Information Technology (Engineering)	Information Technology (IT) (Hardware)	h5	Omar	8	
1236	efc	Information Technology (Project Management)	Information Technology (IT) (IT Project Management / Team Lead)	h9	Omar	8	
1237	efc	Information Technology (Development/Programming)	Information Technology (IT) (Software Development)	h14	Omar	8	
1238	efc	Information Technology (Business Analysis)	Information Technology (IT) (Product Management / Business Analyst)	h12	Omar	8	
1239	efc	Information Technology (Architecture and design)	Information Technology (IT) (Hardware)	h5	Omar	8	
1240	efc	Information Technology (Fintech)	Information Technology (IT) (Others)	h20	Omar	8	
1241	efc	Information Technology (Data management)	Information Technology (IT) (DBA)	h4	Omar	8	
1242	efc	Information Technology (Project / Programme management)	Information Technology (IT) (IT Project Management / Team Lead)	h9	Omar	8	
1243	efc	Information Technology (System Administration Support)	Information Technology (IT) (Support)	h15	Omar	13	
1244	efc	Information Technology (Strategy/Business Analyst)	Information Technology (IT) (Product Management / Business Analyst)	h12	Omar	8	
1245	efc	Information Technology (Product management)	Information Technology (IT) (Product Management / Business Analyst)	h12	Omar	8	
1246	efc	Information Technology (Cyber security)	Information Technology (IT) (Security)	h13	Omar	8	
1247	efc	Information Technology (Infrastructure)	Information Technology (IT) (Hardware)	h5	Omar	8	
1248	efc	Information Technology (Change and Transformation)	Information Technology (IT) (Others)	h20	Omar	8	
1249	efc	Information Technology (Digital Transformation)	Information Technology (IT) (Others)	h20	Omar	8	
1250	efc	Information Technology (Information security)	Information Technology (IT) (Security)	h13	Omar	8	
1251	efc	Information Technology (IT Service management)	Information Technology (IT) (IT Management)	h8	Omar	8	
1252	efc	Information Technology (Sales & Marketing)	Information Technology (IT) (Product Management / Business Analyst)	h12	Omar	8	
1253	efc	Information Technology (Program management)	Information Technology (IT) (IT Project Management / Team Lead)	h9	Omar	8	
1254	efc	Information Technology (End user support/Help desk)	Information Technology (IT) (Support)	h15	Omar	8	
1255	efc	Information Technology (System/ Network Administration)	Information Technology (IT) (Network & System)	h11	Omar	8	
1256	efc	Information Technology (Quality management and testing)	Information Technology (IT) (Testing / QA)	h18	Omar	8	
1257	efc	Information Technology (Training)	Information Technology (IT) (Others)	h20	Omar	8	
1258	efc	Accounting & Finance (Other)	Accounting (Others)	a12	Omar	16	
1259	efc	Accounting & Finance (Accounting)	Accounting (Accountant)	a1	Omar	16	
1260	efc	Accounting & Finance (Audit)	Accounting (Audit)	a3	Omar	16	
1261	efc	Accounting & Finance (Tax)	Accounting (Taxation)	a10	Omar	16	
1262	efc	Accounting & Finance (Financial/MGMT Accounting)	Accounting (Accountant)	a1	Omar	22	
1263	efc	Accounting & Finance (Financial Control)	Accounting (Financial Controller)	a9	Omar	16	
1264	efc	Accounting & Finance (Regulatory Reporting)	Accounting (Financial Controller)	a9	Omar	16	
1265	efc	Accounting & Finance (Financial Advisory Services)	Accounting (Consulting)	a5	Omar	16	
1266	efc	Accounting & Finance (Fund Administration)	Accounting (Finance / Accounting Manager)	a7	Omar	16	
1267	efc	Accounting & Finance (Change and Transformation)	Accounting (Others)	a12	Omar	16	
1268	efc	Accounting & Finance (Consulting and Advisory)	Accounting (Consulting)	a5	Omar	16	
1269	efc	Accounting & Finance (Treasury)	Accounting (Treasurer)	a11	Omar	16	
1270	efc	Accounting & Finance (Fund Accounting)	Accounting (Others)	a12	Omar	16	
1271	efc	Accounting & Finance (Administration)	Accounting (Finance / Accounting Manager)	a7	Omar	16	
1272	efc	Accounting & Finance (Product Control)	Accounting (Financial Controller)	a9	Omar	16	
1273	efc	Accounting & Finance (FD/CFO)	Accounting (Financial Controller)	a9	Omar	16	
1274	efc	Accounting & Finance (Valuations)	Accounting (Others)	a12	Omar	16	
1275	efc	Accounting & Finance (Newly/Part Qualified)	Accounting (Others)	a12	Omar	16	
1276	efc	Accounting & Finance (Actuarial)	Accounting (Others)	a12	Omar	16	
1277	efc	Accounting & Finance (Practice)	Accounting (Others)	a12	Omar	16	
1278	efc	Investment Banking/M&A (Other)	Banking / Finance (Investment)	c11	Omar	15	
1279	efc	Investment Banking/M&A (M&A/Corporate Finance)	Banking / Finance (Investment)	c11	Omar	2	
1280	efc	Investment Banking/M&A (Operations)	Banking / Finance (Investment)	c11	Omar	15	
1281	efc	Investment Banking/M&A (Corporate Finance/M&A)	Banking / Finance (Investment)	c11	Omar	2	
1282	efc	Investment Banking/M&A (Accounting)	Banking / Finance (Investment)	c11	Omar	15	
1283	efc	Investment Banking/M&A (Consulting and Advisory)	Banking / Finance (Investment)	c11	Omar	15	
1284	efc	Investment Banking/M&A (Sales/Relationship Management)	Banking / Finance (Investment)	c11	Omar	15	
1285	efc	Investment Banking/M&A (Portfolio & Investment Management)	Banking / Finance (Investment)	c11	Omar	15	
1286	efc	Investment Banking/M&A (Compliance)	Banking / Finance (Investment)	c11	Omar	15	
1287	efc	Investment Banking/M&A (Audit)	Banking / Finance (Investment)	c11	Omar	15	
1288	efc	Investment Banking/M&A (Research & Business Analysis)	Banking / Finance (Investment)	c11	Omar	4	
1289	efc	Investment Banking/M&A (Project management)	Banking / Finance (Investment)	c11	Omar	15	
1290	efc	Investment Banking/M&A (Equities)	Banking / Finance (Investment)	c11	Omar	15	
1291	efc	Investment Banking/M&A (Origination)	Banking / Finance (Investment)	c11	Omar	15	
1292	efc	Investment Banking/M&A (Change and Transformation)	Banking / Finance (Investment)	c11	Omar	15	
1293	efc	Investment Banking/M&A (Real Estate)	Banking / Finance (Investment)	c11	Omar	15	
1294	efc	Investment Banking/M&A (Trading)	Banking / Finance (Investment)	c11	Omar	15	
1295	efc	Investment Banking/M&A (Product Control)	Banking / Finance (Investment)	c11	Omar	15	
1296	efc	Investment Banking/M&A (Administration)	Banking / Finance (Investment)	c11	Omar	15	
1297	efc	Investment Banking/M&A (Structured Products)	Banking / Finance (Investment)	c11	Omar	15	
1298	efc	Investment Banking/M&A (Credit)	Banking / Finance (Investment)	c11	Omar	15	
1299	efc	Investment Banking/M&A (Investor Relations)	Banking / Finance (Investment)	c11	Omar	15	
1300	efc	Investment Banking/M&A (Derivatives)	Banking / Finance (Investment)	c11	Omar	15	
1301	efc	Investment Banking/M&A (Quant & Structuring)	Banking / Finance (Investment)	c11	Omar	15	
1302	efc	Investment Banking/M&A (Commodities)	Banking / Finance (Investment)	c11	Omar	15	
1303	efc	Investment Banking/M&A (FX)	Banking / Finance (Investment)	c11	Omar	15	
1304	efc	Investment Banking/M&A (Broking)	Banking / Finance (Investment)	c11	Omar	15	
1305	efc	Investment Banking/M&A (Prime Brokerage)	Banking / Finance (Investment)	c11	Omar	15	
1306	efc	Investment Banking/M&A (Actuarial)	Banking / Finance (Investment)	c11	Omar	15	
1307	efc	Investment Banking/M&A (Interest Rates)	Banking / Finance (Investment)	c11	Omar	15	
1308	efc	Asset Management (Other)	Banking / Finance (Asset Management)	c2	Omar	10	
1309	efc	Asset Management (Analyst)	Banking / Finance (Asset Management)	c2	Omar	10	
1310	efc	Asset Management (Sales & Client Services)	Banking / Finance (Asset Management)	c2	Omar	10	
1311	efc	Asset Management (Operations)	Banking / Finance (Asset Management)	c2	Omar	10	
1312	efc	Asset Management (Accounting)	Banking / Finance (Asset Management)	c2	Omar	10	
1313	efc	Asset Management (Fund management)	Banking / Finance (Asset Management)	c2	Omar	10	
1314	efc	Asset Management (Portfolio Manager)	Banking / Finance (Asset Management)	c2	Omar	10	
1315	efc	Asset Management (Product Manager)	Banking / Finance (Asset Management)	c2	Omar	10	
1316	efc	Asset Management (Sales/Relationship Management)	Banking / Finance (Asset Management)	c2	Omar	10	
1317	efc	Asset Management (Compliance)	Banking / Finance (Asset Management)	c2	Omar	10	
1318	efc	Asset Management (Change and Transformation)	Banking / Finance (Asset Management)	c2	Omar	10	
1319	efc	Asset Management (Corporate Finance/M&A)	Banking / Finance (Asset Management)	c2	Omar	10	
1320	efc	Asset Management (Research & Business Analysis)	Banking / Finance (Asset Management)	c2	Omar	4	
1321	efc	Asset Management (Consulting and Advisory)	Banking / Finance (Asset Management)	c2	Omar	10	
1322	efc	Asset Management (Administration)	Banking / Finance (Asset Management)	c2	Omar	10	
1323	efc	Asset Management (Real Estate)	Banking / Finance (Asset Management)	c2	Omar	10	
1324	efc	Asset Management (Strategist/Economist)	Banking / Finance (Asset Management)	c2	Omar	10	
1325	efc	Asset Management (Audit)	Banking / Finance (Asset Management)	c2	Omar	10	
1326	efc	Asset Management (Quant & Structuring)	Banking / Finance (Asset Management)	c2	Omar	10	
1327	efc	Asset Management (Equities)	Banking / Finance (Asset Management)	c2	Omar	10	
1328	efc	Asset Management (Trading)	Banking / Finance (Asset Management)	c2	Omar	10	
1329	efc	Asset Management (Credit)	Banking / Finance (Asset Management)	c2	Omar	10	
1330	efc	Asset Management (Investor Relations)	Banking / Finance (Asset Management)	c2	Omar	10	
1331	efc	Asset Management (Derivatives)	Banking / Finance (Asset Management)	c2	Omar	10	
1332	efc	Asset Management (Investment Writer)	Banking / Finance (Asset Management)	c2	Omar	10	
1333	efc	Asset Management (Product Control)	Banking / Finance (Asset Management)	c2	Omar	10	
1334	efc	Asset Management (Structured Products)	Banking / Finance (Asset Management)	c2	Omar	10	
1335	efc	Asset Management (Dealer)	Banking / Finance (Asset Management)	c2	Omar	10	
1336	efc	Asset Management (Actuarial)	Banking / Finance (Asset Management)	c2	Omar	10	
1337	efc	Asset Management (FX)	Banking / Finance (Asset Management)	c2	Omar	10	
1338	efc	Asset Management (CIO)	Banking / Finance (Asset Management)	c2	Omar	10	
1339	efc	Asset Management (Interest Rates)	Banking / Finance (Asset Management)	c2	Omar	10	
1340	efc	Asset Management (Broking)	Banking / Finance (Asset Management)	c2	Omar	10	
1341	efc	Asset Management (Commodities)	Banking / Finance (Asset Management)	c2	Omar	10	
1342	efc	Operations (Other)	Banking / Finance (Order Processing & Operation / Settlement)	c14	Omar	10	
1343	efc	Operations (Project / Programme management)	Banking / Finance (Order Processing & Operation / Settlement)	c14	Omar	4	
1344	efc	Operations (Change and Transformation)	Banking / Finance (Order Processing & Operation / Settlement)	c14	Omar	10	
1345	efc	Operations (Trade Support)	Banking / Finance (Order Processing & Operation / Settlement)	c14	Omar	13	
1346	efc	Operations (Client services)	Banking / Finance (Order Processing & Operation / Settlement)	c14	Omar	0	
1347	efc	Operations (Business management)	Banking / Finance (Order Processing & Operation / Settlement)	c14	Omar	6	
1348	efc	Operations (Documentation)	Banking / Finance (Order Processing & Operation / Settlement)	c14	Omar	23	
1349	efc	Operations (Settlements)	Banking / Finance (Order Processing & Operation / Settlement)	c14	Omar	10	
1350	efc	Operations (Reconciliation)	Banking / Finance (Order Processing & Operation / Settlement)	c14	Omar	23	
1351	efc	Operations (OPERATIONS/LOADMINISTRATION)	Banking / Finance (Order Processing & Operation / Settlement)	c14	Omar	10	
1352	efc	Operations (Loan servicing)	Banking / Finance (Order Processing & Operation / Settlement)	c14	Omar	17	
1353	efc	Operations (Corporate action)	Banking / Finance (Order Processing & Operation / Settlement)	c14	Omar	10	
1354	efc	Operations (Clearing)	Banking / Finance (Order Processing & Operation / Settlement)	c14	Omar	10	
1355	efc	Operations (Credit analysis)	Banking / Finance (Order Processing & Operation / Settlement)	c14	Omar	10	
1356	efc	Operations (Collateral Management)	Banking / Finance (Order Processing & Operation / Settlement)	c14	Omar	10	
1357	efc	Risk Management (Other)	Banking / Finance (Risk Management)	c17	Omar	10	
1358	efc	Risk Management (Operational)	Banking / Finance (Risk Management)	c17	Omar	10	
1359	efc	Risk Management (Credit)	Banking / Finance (Risk Management)	c17	Omar	10	
1360	efc	Risk Management (Market)	Banking / Finance (Risk Management)	c17	Omar	10	
1361	efc	Risk Management (Audit)	Banking / Finance (Risk Management)	c17	Omar	10	
1362	efc	Risk Management (Regulatory)	Banking / Finance (Risk Management)	c17	Omar	10	
1363	efc	Risk Management (Consulting and Advisory)	Banking / Finance (Risk Management)	c17	Omar	10	
1364	efc	Risk Management (Change and Transformation)	Banking / Finance (Risk Management)	c17	Omar	10	
1365	efc	Risk Management (Liquidity / asset backed risk)	Banking / Finance (Risk Management)	c17	Omar	10	
1366	efc	Risk Management (Project / Programme management)	Banking / Finance (Risk Management)	c17	Omar	10	
1367	efc	Risk Management (Country)	Banking / Finance (Risk Management)	c17	Omar	10	
1368	efc	Risk Management (Compliance/Legal)	Banking / Finance (Risk Management)	c17	Omar	10	
1369	efc	Risk Management (Compliance Regulatory)	Banking / Finance (Risk Management)	c17	Omar	10	
1370	efc	Risk Management (Other)	Banking / Finance (Risk Management)	c17	Omar	10	
1371	efc	Risk Management (In-house Legal)	Banking / Finance (Risk Management)	c17	Omar	10	
1372	efc	Corporate Banking (Other)	Banking / Finance (Corporate Banking)	c3	Omar	2	
1373	efc	Corporate Banking (Relationship Management)	Banking / Finance (Corporate Banking)	c3	Omar	2	
1374	efc	Corporate Banking (Transaction Banking)	Banking / Finance (Corporate Banking)	c3	Omar	2	
1375	efc	Corporate Banking (Acquisition Finance)	Banking / Finance (Corporate Finance)	c4	Omar	2	
1376	efc	Corporate Banking (Trade Finance)	Banking / Finance (Corporate Finance)	c4	Omar	2	
1377	efc	Corporate Banking (Loans Syndication)	Banking / Finance (Corporate Finance)	c4	Omar	2	
1378	efc	Corporate Banking (Structured/Tax Finance)	Banking / Finance (Corporate Finance)	c4	Omar	2	
1379	efc	Corporate Banking (Project Finance/PFI)	Banking / Finance (Corporate Finance)	c4	Omar	2	
1380	efc	Corporate Banking (Asset Finance/Leasing)	Banking / Finance (Corporate Finance)	c4	Omar	2	
1381	efc	Corporate Banking (Leveraged Finance)	Banking / Finance (Corporate Finance)	c4	Omar	2	
1382	efc	Consultancy	Professional Services (Business Consultancy)	o2	Omar	20	
1383	efc	Retail Banking (Branch and Retail Services)	Banking / Finance (Retail Banking)	c18	Omar	4	
1384	efc	Retail Banking (Relationship management)	Banking / Finance (Retail Banking)	c18	Omar	2	
1385	efc	Retail Banking (Call Centers and Customer Service)	Sales, CS & Business Devpt (Customer Service - Supervisor/Officer)	r6	Omar	6	
1386	efc	Retail Banking (Loans & credit)	Banking / Finance (Retail Banking)	c18	Omar	2	
1387	efc	Retail Banking (Business Banking)	Banking / Finance (Retail Banking)	c18	Omar	2	
1388	efc	Retail Banking (Insurance & investment)	Banking / Finance (Retail Banking)	c18	Omar	2	
1389	efc	Retail Banking (Deposits & savings)	Banking / Finance (Retail Banking)	c18	Omar	4	
1390	efc	Sales & Marketing	Sales, CS & Business Devpt (Others)	r15	Omar	6	
1391	efc	Private Banking & Wealth Management (Client Relations)	Banking / Finance (Private Banking)	c15	Omar	2	
1392	efc	Private Banking & Wealth Management (Portfolio Management)	Banking / Finance (Wealth Management)	c20	Omar	10	
1393	efc	Private Banking & Wealth Management (Private Client)	Banking / Finance (Private Banking)	c15	Omar	2	
1394	efc	Private Banking & Wealth Management (Product Specialisation)	Banking / Finance (Wealth Management)	c20	Omar	2	
1395	efc	Private Banking & Wealth Management (Financial Planning)	Banking / Finance (Wealth Management)	c20	Omar	4	
1396	efc	Private Banking & Wealth Management (Infrastructure)	Banking / Finance (Wealth Management)	c20	Omar	2	
1397	efc	Capital Markets (Other)	Banking / Finance (Equities / Capital Markets)	c8	Omar	21	
1398	efc	Capital Markets (Origination)	Banking / Finance (Equities / Capital Markets)	c8	Omar	18	
1399	efc	Capital Markets (Documentation Structuring)	Banking / Finance (Equities / Capital Markets)	c8	Omar	19	
1400	efc	Capital Markets (Execution)	Banking / Finance (Equities / Capital Markets)	c8	Omar	18	
1401	efc	Capital Markets (Securitisation)	Banking / Finance (Equities / Capital Markets)	c8	Omar	4	
1402	efc	Capital Markets (Syndication)	Banking / Finance (Equities / Capital Markets)	c8	Omar	19	
1403	efc	Credit	Banking / Finance (Credit Collection)	c6	Omar	12	
1404	efc	Information Services	Information Technology (IT) (Technical / Functional Consulting)	h16	Omar	8	
1405	efc	Quantitative Analytics (Other)	Banking / Finance (Analyst)	c1	Omar	6	
1406	efc	Quantitative Analytics (Equity)	Banking / Finance (Analyst)	c1	Omar	15	
1407	efc	Quantitative Analytics (Interest Rates)	Banking / Finance (Analyst)	c1	Omar	15	
1408	efc	Quantitative Analytics (Credit)	Banking / Finance (Analyst)	c1	Omar	12	
1409	efc	Quantitative Analytics (FX)	Banking / Finance (Analyst)	c1	Omar	0	
1410	efc	Quantitative Analytics (Commodities)	Banking / Finance (Analyst)	c1	Omar	6	
1411	efc	Insurance (Other)	Insurance (Others)	i5	Omar	18	
1412	efc	Insurance (Sales)	Insurance (Others)	i5	Omar	18	
1413	efc	Insurance (Actuarial)	Insurance (Actuarial)	i1	Omar	18	
1414	efc	Insurance (Investment)	Insurance (Others)	i5	Omar	18	
1415	efc	Insurance (Underwriting)	Insurance (Underwriter)	i4	Omar	18	
1416	efc	Insurance (Claims)	Insurance (Claims Officer)	i2	Omar	18	
1417	efc	Insurance (Broker)	Insurance (Insurance Agent / Broker)	i3	Omar	18	
1418	efc	Hedge Funds (Other)	Banking / Finance (Fund Management)	c10	Omar	21	
1419	efc	Hedge Funds (IT/Quant)	Banking / Finance (Fund Management)	c10	Omar	9	
1420	efc	Hedge Funds (Finance Operations)	Banking / Finance (Fund Management)	c10	Omar	2	
1421	efc	Hedge Funds (Research Analysis)	Banking / Finance (Fund Management)	c10	Omar	4	
1422	efc	Hedge Funds (Sales & Marketing)	Banking / Finance (Fund Management)	c10	Omar	6	
1423	efc	Hedge Funds (Portfolio Manager)	Banking / Finance (Fund Management)	c10	Omar	4	
1424	efc	Hedge Funds (Trading)	Banking / Finance (Fund Management)	c10	Omar	15	
1425	efc	Hedge Funds (Risk Management)	Banking / Finance (Fund Management)	c10	Omar	10	
1426	efc	Hedge Funds (Prime Brokerage)	Banking / Finance (Fund Management)	c10	Omar	19	
1427	efc	Hedge Funds (Structuring)	Banking / Finance (Fund Management)	c10	Omar	19	
1428	efc	Private Equity & Venture Capital	Banking / Finance (Equities / Capital Markets)	c8	Omar	15	
1429	efc	Global Custody (Client Services)	Banking / Finance (Asset Management)	c2	Omar	4	
1430	efc	Global Custody (Product Development Management)	Banking / Finance (Asset Management)	c2	Omar	10	
1431	efc	Global Custody (Other)	Banking / Finance (Asset Management)	c2	Omar	17	
1432	efc	Global Custody (Sales & Marketing)	Banking / Finance (Asset Management)	c2	Omar	6	
1433	efc	Global Custody (Relationship Management)	Banking / Finance (Asset Management)	c2	Omar	10	
1434	efc	Global Custody (Settlements)	Banking / Finance (Asset Management)	c2	Omar	17	
1435	efc	HR & Recruitment (Other)	Admin & HR (Others)	b11	Omar	0	
1436	efc	HR & Recruitment (HR Generalist)	Admin & HR (Clerical / Admin Staff)	b2	Omar	0	
1437	efc	HR & Recruitment (Recruitment)	Admin & HR (Recruitment / Executive Search)	b8	Omar	0	
1438	efc	HR & Recruitment (Compensation Benefits)	Admin & HR (Compensation & Benefits)	b3	Omar	0	
1439	efc	HR & Recruitment (Training & Development)	Admin & HR (Training & Development)	b10	Omar	0	
1440	efc	HR & Recruitment (Research)	Admin & HR (Others)	b11	Omar	0	
1441	efc	Research	Others (Others)	u8	Omar	4	
1442	efc	Trading (Other)	Banking / Finance (Dealing & Trading)	c7	Omar	15	
1443	efc	Trading (Capital markets)	Banking / Finance (Dealing & Trading)	c7	Omar	15	
1444	efc	Trading (Derivatives)	Banking / Finance (Dealing & Trading)	c7	Omar	15	
1445	efc	Trading (Equities)	Banking / Finance (Dealing & Trading)	c7	Omar	15	
1446	efc	Trading (Fixed Income)	Banking / Finance (Dealing & Trading)	c7	Omar	15	
1447	efc	Trading (Commodities)	Banking / Finance (Dealing & Trading)	c7	Omar	15	
1448	efc	Trading (FX Options)	Banking / Finance (Dealing & Trading)	c7	Omar	12	
1449	efc	Trading (Credit)	Banking / Finance (Dealing & Trading)	c7	Omar	12	
1450	efc	Trading (Interest Rates / OTC)	Banking / Finance (Dealing & Trading)	c7	Omar	15	
1451	efc	Trading (Listed Derivatives)	Banking / Finance (Dealing & Trading)	c7	Omar	15	
1452	efc	Trading (Forex)	Banking / Finance (Dealing & Trading)	c7	Omar	15	
1453	efc	Trading (OTC Derivatives)	Banking / Finance (Dealing & Trading)	c7	Omar	15	
1454	efc	Trading (FX Spots)	Banking / Finance (Dealing & Trading)	c7	Omar	15	
1455	efc	Trading (Money markets)	Banking / Finance (Dealing & Trading)	c7	Omar	15	
1456	efc	Trading (Swaps)	Banking / Finance (Dealing & Trading)	c7	Omar	15	
1457	efc	Equities (Other)	Banking / Finance (Equities / Capital Markets)	c8	Omar	21	
1458	efc	Equities (Research)	Banking / Finance (Equities / Capital Markets)	c8	Omar	4	
1459	efc	Equities (Trading)	Banking / Finance (Equities / Capital Markets)	c8	Omar	15	
1460	efc	Equities (Sales-Trading)	Banking / Finance (Equities / Capital Markets)	c8	Omar	18	
1461	efc	Equities (Sales)	Banking / Finance (Equities / Capital Markets)	c8	Omar	6	
1462	efc	Graduates & Internships (Graduate Trainee)	Management (Management Trainee)	i7	Omar	19	
1463	efc	Graduates & Internships (Internships)	Others (Student / Fresh Graduate / No Experience)	u5	Omar	19	
1464	efc	Graduates & Internships (Other)	Others (Student / Fresh Graduate / No Experience)	u5	Omar	19	
1465	efc	Derivatives (Other)	Banking / Finance (Others)	c21	Omar	21	
1466	efc	Derivatives (Trading)	Banking / Finance (Investment)	c11	Omar	15	
1467	efc	Derivatives (Sales & Marketing)	Banking / Finance (Investment)	c11	Omar	6	
1468	efc	Derivatives (Research)	Banking / Finance (Analyst)	c1	Omar	4	
1469	efc	Derivatives (Structuring)	Banking / Finance (Equities / Capital Markets)	c8	Omar	8	
1470	efc	Investor Relations & PR (Communications & PR)	Banking / Finance (Investment)	c11	Omar	6	
1471	efc	Investor Relations & PR (Investor Relations)	Banking / Finance (Investment)	c11	Omar	6	
1472	efc	Investor Relations & PR (Other)	Banking / Finance (Investment)	c11	Omar	6	
1473	efc	FX & Money Markets (Other)	Banking / Finance (Others)	c21	Omar	0	
1474	efc	FX & Money Markets (Sales)	Banking / Finance (Others)	c21	Omar	6	
1475	efc	FX & Money Markets (Trading)	Banking / Finance (Others)	c21	Omar	15	
1476	efc	FX & Money Markets (Sales-Trading)	Banking / Finance (Others)	c21	Omar	0	
1477	efc	FX & Money Markets (Research)	Banking / Finance (Others)	c21	Omar	4	
1478	efc	Real Estate	Property / Real Estate (Others)	p3	Omar	17	
1479	efc	Debt/Fixed Income (Other)	Banking / Finance (Others)	c21	Omar	21	
1480	efc	Debt/Fixed Income (Sales)	Banking / Finance (Dealing & Trading)	c7	Omar	6	
1481	efc	Debt/Fixed Income (Research)	Banking / Finance (Others)	c21	Omar	4	
1482	efc	Debt/Fixed Income (Trading)	Banking / Finance (Dealing & Trading)	c7	Omar	15	
1483	efc	Debt/Fixed Income (Sales-Trading)	Banking / Finance (Wealth Management)	c20	Omar	18	
1484	efc	Commodities (Energy)	Others (Trading)	u7	Omar	14	
1485	efc	Commodities (Trading)	Others (Trading)	u7	Omar	15	
1486	efc	Commodities (Other)	Others (Trading)	u7	Omar	12	
1487	efc	Commodities (Sales)	Others (Trading)	u7	Omar	6	
1488	efc	Commodities (Research)	Others (Trading)	u7	Omar	4	
1489	efc	Investment Consulting	Banking / Finance (Investment)	c11	Omar	15	
1490	efc	Industry & Commerce	Banking / Finance (Others)	c21	Omar	8	
1491	efc	Public Sector	Public / Civil (Others)	q5	Omar	6	
1492	efc	Islamic Finance	Banking / Finance (Others)	c21	Omar	16	
